,,/plɑnt/,"thực vật, sự mọc lên; trồng, gieo"
plastic  ,(n) (adj) ,/'plæstik/,"chất dẻo, làm bằng chất dẻo"
plate ,(n),/pleit/,"bản, tấm kim loại"
platform ,(n),/'plætfɔ:m/,"nền, bục, bệ; thềm, sân ga"
play  ,(v) (n),/plei/,"chơi, đánh; sự vui chơi, trò chơi, trận đấu"
player ,(n),/'pleiз/,người chơi 1 trò chơi nào đó (nhạc cụ)
pleasant ,(adj) ,/'pleznt/,"vui vẻ, dễ thương; dịu dàng, thân mật"
pleasantly  ,(adv),/'plezəntli/,"vui vẻ, dễ thương; thân mật"
please,(v),/pli:z/,"làm vui lòng, vừa lòng, mong... vui lòng, xin mời"
pleased ,(adj) ,/pli:zd/,hài lòng
pleasing ,(adj) ,/´pli:siη/,mang lại niềm vui thích; dễ chịu
pleasure ,(n),/ˈplɛʒuə(r)/,"niềm vui thích, điều thích thú, điều thú vị; ý muốn, ý thích"
plenty,(n) (adv),/'plenti/,"nhiều (s.k.lượng); chỉ sự thừa; sự sung túc, sự p.phú"
plot  ,(n) (v) ,/plɔt/,"mảnh đất nhở, sơ đồ, đồ thị, đồ án; vẽ sơ đồ, dựng đồ án"
plug ,(n),/plʌg/,"nút (thùng, chậu, bồ(n)..)"
plus ,(n)(adj) conj.,/plʌs/,"cộng với (số, người...); dấu cộng; cộng, thêm vào"
pocket ,(n),/'pɔkit/,"túi (quần áo, trong xe hơi), túi tiền"
poem ,(n),/'pouim/,bài thơ
poetry ,(n),/'pouitri/,thi ca; chất thơ
point  ,(n) (v),/pɔint/,"mũi nhọn, điểm; vót, làm nhọn, chấm (câu..)"
pointed ,(adj) ,/´pɔintid/,"nhọn, có đầu nhọn"
poison  ,(n) (v) ,/ˈpɔɪzən/,"chất độc, thuốc độc; đánh thuốc độc, tẩm thuốc độc"
poisonous ,(adj) ,/pɔɪ.zə(n)əs/,"độc, có chất độc, gây chết, bệnh"
pole ,(n),/poul/,"người Ba Lan; cực (nam châm, trái đất...)"
police ,(n),/pə'li:s/,"cảnh sát, công an"
policy ,(n),/'pol.ə si/,chính sách
polish  ,(n) (v) ,/'pouliʃ/,"nước bóng, nước láng; đánh bóng, làm cho láng"
polite ,(adj) ,/pəˈlaɪt/,"lễ phép, lịch sự"
politely  ,(adv),/pəˈlaɪtli/,"lễ phép, lịch sự"
political ,(adj) ,/pə'litikl/,"về chính trị, về chính phủ, có tính chính trị"
politically  ,(adv),/pə'litikəli/,"về mặt chính trị; khôn ngoan, thận trọng; sảo quyệt"
politician ,(n),/¸pɔli´tiʃən/,"nhà chính trị, chính khách"
politics ,(n),/'pɔlitiks/,"họat động chính trị, đời sống chính trị, quan điểm chính trị"
pollution ,(n),/pəˈluʃən/,sự ô nhiễm
pool ,(n),/pu:l/,"vũng nước; bể bơi, hồ bơi"
poor ,(adj) ,/puə/,nghèo
pop  ,(n) (v) ,/pɒp; pɑːp/,"tiếp bốp, phong cách dân gian hiện đại; nổ bốp"
popular ,(adj) ,/´pɔpjulə/,"có tính đại chúng, (thuộc) nhân dân; được nhiều người ưa chuộng"
population ,(n),"/,pɔpju'leiʃn/","dân cư, dân số; mật độ dân số"
port ,(n),/pɔ:t/,cảng
pose  ,(v) (n),/pouz/,"đưa ra, đề ra, đặt; sự đặt, đề ra"
position ,(n),/pəˈzɪʃən/,"vị trí, chỗ"
positive ,(adj) ,/'pɔzətiv/,"xác thực, rõ ràng, tích cực, lạc quan"
possess ,(v),/pә'zes/,"có, chiếm hữu"
possession ,(n),/pə'zeʃn/,"quyền sở hữu, vật sở hữu"
possibility ,(n),/¸pɔsi´biliti/,"khă năng, triển vọng"
possible ,(adj) ,/'pɔsibəl/,"có thể, có thể thực hiện"
possibly  ,(adv),/´pɔsibli/,"có lẽ, có thể, có thể chấp nhận được"
post  ,(n) (v) ,/poʊst/,"thư, bưu kiện; gửi thư"
post office ,(n),/'ɔfis/,bưu điện
pot,(n),/pɒt/,"can, bình, lọ..."
potato ,(n),/pə'teitou/,khoai tây
potential ,(adj) (n),/pəˈtɛnʃəl/,"tiềm năng; khả năng, tiềm lực"
potentially  ,(adv),/pəˈtɛnʃəlli/,"tiềm năng, tiềm ẩn"
pound ,(n),/paund/,pao - đơn vị đo lường
pour ,(v),/pɔ:/,"rót, đổ, giội"
powder ,(n),/'paudə/,"bột, bụi"
power ,(n),/ˈpauə(r)/,"khả năng, tài năng, năng lực; sức mạnh, nội lực; quyền lực"
powerful ,(adj) ,/´pauəful/,"hùng mạnh, hùng cường"
practical ,(adj) ,/ˈpræktɪkəl/,thực hành; thực tế
practically  ,(adv),/´præktikəli/,về mặt thực hành; thực tế
practice ,(n) (v),/´præktis/,"thực hành, thực tiễn"
practise  ,(v),/´præktis/,"thực hành, tập luyện"
praise  ,(n) (v) ,/preiz/,"sự ca ngợi, sự tán dương, lòng tôn kính, tôn thờ; khen ngợi, tán dương"
prayer ,(n),/prɛər/,sự cầu nguyện
precise ,(adj) ,/pri´sais/,"rõ ràng, chính xác; tỉ mỉ, kỹ tính"
precisely  ,(adv),/pri´saisli/,"đúng, chính xác, cần thận"
predict ,(v),/pri'dikt/,"báo trước, tiên đoán, dự báo"
prefer ,(v),/pri'fə:/,thích hơn
preference ,(n),/'prefərəns/,"sự thích hơn, sự ưa hơn; cái được ưa thích hơn"
pregnant ,(adj) ,/'pregnənt/,"mang thai; giàu trí tưởng tượng, sáng tạo"
premises ,(n),/'premis/,biệt thự
preparation ,(n),/¸prepə´reiʃən/,"sự sửa soạn, sự chuẩn bị"
prepare ,(v),/pri´peə/,"sửa soạn, chuẩn bị"
prepared ,(adj) ,/pri'peəd/,đã được chuẩn bị
presence ,(n),/'prezns/,"sự hiện diện, sự có mặt; người, vât hiện diện"
present ,(n) (v),/(v)pri'zent/,"and /(n)'prezәnt/ có mặt, hiện diện; hiện nay"
presentation ,(n),"/,prezen'teiʃn/","bài thuyết trình, sự trình diện, sự giới thiệu"
preserve ,(v),/pri'zə:v/,"bảo quản, giữ gìn"
president ,(n),/´prezidənt/,"hiệu trưởng, chủ tịnh, tổng thống"
press  ,(n) (v) ,/pres/,"sự ép, sự nén, sự ấn; ép, nén, bóp, ấn"
pressure ,(n),/'preʃə/,"sức ép, áp lực, áp suất"
presumably  ,(adv),/pri'zju:məbli/,"có thể được, có lẽ"
pretend ,(v),/pri'tend/,"giả vờ, giả bộ, làm ra vẻ"
pretty  ,(adv) (adj),/'priti/,"khá, vừa phải; xinh, xinh xắn;, đẹp"
prevent ,(v),/pri'vent/,"ngăn cản, ngăn chặn, ngăn ngừa"
previous ,(adj) ,/ˈpriviəs/,"vội vàng, hấp tấp; trước (vd. ngày hôm trước), ưu tiên"
previously  ,(adv),/´pri:viəsli/,"trước, trước đây"
price ,(n),/prais/,giá
pride ,(n),/praid/,"sự kiêu hãnh, sự hãnh diện; tính kiêu căng, tự phụ"
priest ,(n),/pri:st/,"linh mục, thầy tu"
primarily  ,(adv),/´praimərili/,"trước hết, đầu tiên"
primary ,(adj) ,/'praiməri/,"nguyên thủy, đầu tiên; thời cổ đại, nguyên sinh; sơ cấp, tiểu học"
prime minister ,(n),/´ministə/,thủ tướng
prince ,(n),/prins/,hoành tử
princess ,(n),/prin'ses/,công chúa
principle ,(n),/ˈprɪnsəpəl/,"cơ bản, chủ yếu; nguyên lý, nguyên tắc"
print  ,(v) (n),/print/,"in, xuất bản; sự in ra"
printer ,(n),/´printə/,"máy in, thợ in"
printing ,(n),/´printiη/,"sự in, thuật in, kỹ sảo in"
prior ,(adj) ,/'praɪə(r)/,"trước, ưu tiên"
priority ,(n),/prai´ɔriti/,"sự ưu tế, quyền ưu tiên"
prison ,(n),/ˈprɪzən/,nhà tù
prisoner ,(n),/ˈprɪzənə(r)/,tù nhân
private ,(adj) ,/ˈpraɪvɪt/,"cá nhân, riêng"
privately  ,(adv),/ˈpraɪvɪtli/,"riêng tư, cá nhân"
prize ,(n),/praiz/,"giải, giải thưởng"
probable ,(adj) ,/´prɔbəbl/,"có thể, có khả năng"
probably  ,(adv),/´prɔbəbli/,hầu như chắc chắn
problem ,(n),/'prɔbləm/,"vấn đề, điều khó giải quyết"
procedure ,(n),/prə´si:dʒə/,thủ tục
proceed ,(v),/proceed/,"tiến lên, theo duổi, tiếp diễn"
process  ,(n) (v) ,/'prouses/,"quá trình, sự tiến triển, quy trình; chế biến, gia công, xử lý"
produce ,(v),/'prɔdju:s/,"sản xuất, chế tạo"
producer ,(n),/prə´dju:sə/,nhà sản xuất
product ,(n),/´prɔdʌkt/,sản phẩm
production ,(n),/prə´dʌkʃən/,"sự sản xuất, chế tạo"
profession ,(n),/prə´feʃ(ə)n/,"nghề, nghề nghiệp"
professional ,(adj) (n),/prə'feʃənl/,"(thuộc) nghề, nghề nghiệp; chuyên nghiệp"
professor ,(n),/prəˈfɛsər/,"giáo sư, giảng viên"
profit ,(n),/ˈprɒfɪt/,"thuận lợi, lợi ích, lợi nhuận"
program  ,(n) (v) ,/´prougræm/,chương trình; lên chương trình
programme ,(n),/´prougræm/,chương trình
progress  ,(n) (v) ,/'prougres/,"sự tiến tới, sự tiến triển; tiến bộ, tiến triển, phát triển"
project  ,(n) ,/ˈprɒdʒɛkt/,
,(v) ,/prəˈdʒɛkt/,"đề án, dự án, kế hoạch; dự kiến, kế hoạch"
promise  ,(v) (n),/'prɔmis/,"hứa, lời hứa"
promote ,(v),/prə'mout/,"thăng chức, thăng cấp"
promotion ,(n),/prə'mou∫n/,"sự thăng chức, sự thăng cấp"
prompt ,(adj) (v),/prɒmpt/,"mau lẹ, nhanh chóng; xúi, giục, nhắc nhở"
promptly  ,(adv),/´prɔmptli/,"mau lẹ, ngay lập tức"
pronounce ,(v),/prəˈnaʊns/,"tuyên bố, thông báo, phát âm"
pronunciation ,(n),/prə¸nʌnsi´eiʃən/,sự phát âm
proof ,(n),/pru:f/,"chứng, chứng cớ, bằng chứng; sự kiểm chứng"
proper ,(adj) ,/'prɔpə/,"đúng, thích đáng, thích hợp"
properly  ,(adv),/´prɔpəli/,"một cách đúng đắn, một cách thích đáng"
property ,(n),/'prɔpəti/,"tài sản, của cải; đất đai, nhà cửa, bất động sản"
proportion ,(n),/prə'pɔ:ʃn/,"sự cân xứng, sự cân đối"
proposal ,(n),/prə'pouzl/,"sự đề nghị, đề xuất"
propose ,(v),/prǝ'prouz/,"đề nghị, đề xuất, đưa ra"
prospect ,(n),/´prɔspekt/,"viễn cảnh, toàn cảnh; triển vọng, mong chờ"
protect ,(v),/prə'tekt/,"bảo vệ, che chở"
protection ,(n),/prə'tek∫n/,"sự bảo vệ, sự che chở"
protest  ,(n) (v) ,/ˈprəʊ.test/,"sự phản đối, sự phản kháng; phản đối, phản kháng"
proud ,(adj) ,/praud/,"tự hào, kiêu hãnh"
proudly  ,(adv),/proudly/,"một cách tự hào, một cách hãnh diện"
prove ,(v),/pru:v/,"chứng tỏ, chứng minh"
provide ,(v),/prə'vaid/,"chuẩn bị đầy đủ, dự phòng; cung cấp, chu cấp"
provided ,conj.,/prə´vaidid/,"với điều kiện là, miễn là"
pub,(n),/pʌb/,"quán rượu, tiệm rượu"
public ,(adj) (n),/'pʌblik/,"chung, công cộng; công chúng, nhân dân"
publication ,(n),/ˌpʌblɪˈkeɪʃən/,sự công bố; sự xuất bản
publicity ,(n),/pʌb'lɪsətɪ /,"sự công khai, sự quảng cáo"
publicly  ,(adv),/'pΔblikli/,"công khai, công cộng"
publish ,(v),/'pʌbli∫/,"công bố, ban bố; xuất bản"
publishing ,(n),/´pʌbliʃiη/,"công việc, nghề xuất bản"
pull  ,(v) (n),/pul/,"lôi, kéo, giật; sự lôi kéo, sự giật"
punch  ,(v) (n),/pʌntʃ/,"đấm, thụi; quả đấm, cú thụi"
punish ,(v),/'pʌniʃ/,"phạt, trừng phạt"
punishment ,(n),/'pʌniʃmənt/,"sự trừng phạt, sự trừng trị"
pupil ,(n),/ˈpju:pl/,học sinh
purchase  ,(n) (v) ,/'pə:t∫əs/,"sự mua, sự tậu; mua, sắm, tậu"
pure ,(adj) ,/pjuə(r)/,"nguyên chất, tinh khiết, trong lành"
purely  ,(adv),/´pjuəli/,"hoàn toàn, chỉ là"
purple ,(adj) (n),/ˈpɜrpəl/,"tía, có màu tía; màu tía"
purpose ,(n),/'pə:pəs/,"mục đích, ý định"
pursue ,(v),/pә'sju:/,"đuổi theo, đuổi bắt"
push  ,(v) (n),/puʃ/,xô đẩy; sự xô đẩy
put,(v),/put/,"đặt, để, cho vào"
qualification ,(n),"/,kwalifi'keiSn/","phẩm chất, năng lực; khả năng chuyên môn"
qualified ,(adj) ,/ˈkwɒləˌfaɪd/,"đủ tư cách, điều kiện, khả năng"
qualify ,(v),/'´kwɔli¸fai/,"đủ khả năng, đủ tư cách, điều kiện"
quality ,(n),/'kwɔliti/,"chất lượng, phẩm chất"
quantity ,(n),/ˈkwɒntɪti/,"lượng, số lượng"
quarter ,(n),/'kwɔ:tə/,"1/4, 15 phút"
queen ,(n),/kwi:n/,nữ hoàng
question  ,(n) (v) ,/ˈkwɛstʃən/,"câu hỏi; hỏi, chất vấn"
quick ,(adj) ,/kwik/,nhanh
quickly  ,(adv),/´kwikli/,nhanh
quiet ,(adj) ,/'kwaiət/,"lặng, yên lặng, yên tĩnh"
quietly  ,(adv),/'kwiətli/,"lặng, yên lặng, yên tĩnh"
quit ,(v),/kwit/,"thoát, thoát ra"
quite  ,(adv),/kwait/,"hoàn toàn, hầu hết"
quote ,(v),/kwout/,trích dẫn
race  ,(n) (v) ,/reis/,"loài, chủng, giống; cuộc đua; đua"
racing ,(n),/´reisiη/,cuộc đua
radio ,(n),/´reidiou/,"sóng vô tuyến, radio"
rail ,(n),/reil/,đường ray
railway ,(n),/'reilwei/,đường sắt
rain  ,(n) (v) ,/rein/,"mưa, cơn mưa; mưa"
raise ,(v),/reiz/,"nâng lên, đưa lên, ngẩng lên"
range ,(n),/reɪndʒ/,"dãy, hàng, loại; phạm vi, trình độ"
rank  ,(n) (v) ,/ræɳk/,"hàng, dãy; sắp xếp thành hàng, dãy"
rapid ,(adj) ,/'ræpid/,"nhanh, nhanh chóng"
rapidly  ,(adv),/ 'ræpidli /,"nhanh, nhanh chóng"
rare ,(adj) ,/reə/,"hiếm, ít"
rarely  ,(adv),/'reзli/,"hiếm khi, ít khi"
rate  ,(n) (v) ,/reit/,"tỷ lệ, tốc độ"
rather  ,(adv),/'rɑ:ðə/,"thà.. còn hơn, thích... hơn"
raw ,(adj) ,/rɔ:/,"sống (# chín), thô, còn nguyên chất"
reach ,(v),/ri:tʃ/,"đến, đi đến, tới"
react ,(v),/ri´ækt/,"tác động trở lại, phản ứng"
reaction ,(n),/ri:'ækʃn/,sự phản ứng; sự phản tác dụng
read ,(v),/ri:d/,đọc
reader ,(n),/´ri:də/,"người đọc, độc giả"
reading ,(n),/´ri:diη/,sự đọc
ready ,(adj) ,/'redi/,sẵn sàng
real ,(adj) ,/riəl/,"thực, thực tế, có thật"
realistic ,(adj) ,/ri:ə'listik/,hiện thực
reality ,(n),/ri:'æliti/,"sự thật, thực tế, thực tại"
realize ,(v),/'riәlaiz/,"thực hiện, thực hành"
really  ,(adv),/'riəli/,"thực, thực ra, thực sự"
rear  ,(n) (adj) ,/rɪər/,"phía sau; ở đằng sau, ở đằng sau"
reason ,(n),/'ri:zn/,"lý do, lý lẽ"
reasonable ,(adj) ,/´ri:zənəbl/,"có lý, hợp lý"
reasonably  ,(adv),/´ri:zənəblli/,hợp lý
recall ,(v),/ri´kɔ:l/,"gọi về, triệu hồi; nhặc lại, gợi lại"
receipt ,(n),/ri´si:t/,công thức; đơn thuốc
receive ,(v),/ri'si:v/,"nhận, lĩnh, thu"
recent ,(adj) ,/´ri:sənt/,"gần đây, mới đây"
recently  ,(adv),/´ri:səntli/,"gần đây, mới đây"
reception ,(n),/ri'sep∫n/,"sự nhận, sự tiếp nhận, sự đón tiếp"
reckon ,(v),/'rekən/,"tính, đếm"
recognition ,(n),"/,rekəg'niʃn/","sự công nhận, sự thừa nhận"
recognize ,(v),/'rekəgnaiz/,"nhận ra, nhận diện; công nhận, thừa nhận"
recommend ,(v),/rekə'mend/,"giới thiệu, tiến cử; đề nghị, khuyên bảo"
record  ,(n) (v) ,/´rekɔ:d/,"bản ghi, sự ghi, bản thu, sự thu; thu, ghi chép"
recording ,(n),/ri´kɔ:diη/,"sự ghi, sự thu âm"
recover ,(v),/'ri:'kʌvə/,"lấy lại, giành lại"
red ,(adj) (n),/red/,đỏ; màu đỏ
reduce ,(v),/ri'dju:s/,"giảm, giảm bớt"
reduction ,(n),/ri´dʌkʃən/,"sự giảm giá, sự hạ giá"
reference ,(n),/'refərəns/,"sự tham khảo, hỏi ýe kiến"
reflect ,(v),/ri'flekt/,"phản chiếu, phản hồi, phản ánh"
reform  ,(v) (n),/ri´fɔ:m/,"cải cách, cải thiện, cải tạo; sự cải cách, sự cải thiện, cải tạo"
refrigerator ,(n),/ri'fridЗзreitз/,tủ lạnh
refusal ,(n),/ri´fju:zl/,"sự từ chối, sự khước từ"
refuse ,(v),/rɪˈfyuz/,"từ chối, khước từ"
regard  ,(v) (n),/ri'gɑ:d/,"nhìn, đánh giá; cái nhìn, sự quan tâm, sự chú ý (lời chúc tụng cuối thư)"
regarding,prep.,/ri´ga:diη/,"về, về việc, đối với (vấn đề...)"
region ,(n),/'ri:dʒən/,"vùng, miền"
regional ,(adj) ,/ˈridʒənl/,"vùng, địa phương"
register  ,(v) (n),/'redʤistə/,"đăng ký, ghi vào sổ; sổ, sổ sách, máy ghi"
regret  ,(v) (n),/ri'gret/,"đáng tiếc, hối tiếc; lòng thương tiếc, sự hối tiếc"
regular ,(adj) ,/'rəgjulə/,"thường xuyên, đều đặn"
regularly  ,(adv),/´regjuləli/,"đều đặn, thường xuyên"
regulation ,(n),/¸regju´leiʃən/,"sự điều chỉnh, điều lệ, quy tắc"
reject ,(v),/'ri:ʤekt/,"không chấp nhận, loại bỏ, bác bỏ"
relate ,(v),/ri'leit/,"kể lại, thuật lại; liên hệ, liên quan"
related ,(to) (adj) ,/ri'leitid/,"có liên quan, có quan hệ với ai, cái gì"
relation ,(n),/ri'leiʃn/,"mối quan hệ, sự liên quan, liên lạc"
relationship ,(n),/ri'lei∫әn∫ip/,"mối quan hệ, mối liên lạc"
relative ,(adj) (n),/'relətiv/,"có liên quan đến; người có họ, đại từ quan hệ"
relatively  ,(adv),/'relətivli/,"có liên quan, có quan hệ"
relax ,(v),/ri´læks/,"giải trí, nghỉ ngơi"
relaxed ,(adj) ,/ri´lækst/,"thanh thản, thoải mái"
relaxing ,(adj) ,/ri'læksiɳ/,"làm giảm, bớt căng thẳng"
release  ,(v) (n),/ri'li:s/,"làm nhẹ, bớt, thả, phóng thích, phát hành; sự giải thoát"
relevant ,(adj) ,/´reləvənt/,"thích hợp, có liên quan"
relief ,(n),/ri'li:f/,"sự giảm nhẹ, sự làm cho khuây khỏa; sự trợ cấo; sự đền bù"
religion ,(n),/rɪˈlɪdʒən/,tôn giáo
religious ,(adj) ,/ri'lidʒəs/,(thuộc) tôn giáo
rely on ,(v),/ri´lai/,"tin vào, tin cậy, tin tưởng vào"
remain ,(v),/riˈmein/,"còn lại, vẫn còn như cũ"
remaining ,(adj) ,/ri´meiniη/,còn lại
remains ,(n),/re'meins/,"đồ thừa, cái còn lại"
remark  ,(n) (v) ,/ri'mɑ:k/,"sự nhận xét, phê bình, sự để ý, chú ý; nhận xét, phê bình, để ý, chú ý"
remarkable ,(adj) ,/ri'ma:kәb(ә)l/,"đáng chú ý, đáng để ý; khác thường"
remarkably  ,(adv),/ri'ma:kәb(ә)li/,"đáng chú ý, đáng để ý; khác thường"
remember ,(v),/rɪˈmɛmbər/,"nhớ, nhớ lại"
remind ,(v),/riˈmaind/,"nhắc nhở, gợi nhớ"
remote ,(adj) ,/ri'mout/,"xa, xa xôi, xa cách"
removal ,(n),/ri'mu:vəl/,"viêc di chuyển, việc dọn nhà, dời đi"
remove ,(v),/ri'mu:v/,"dời đi, di chuyển"
rent  ,(n) (v) ,/rent/,"sự thuê mướn; cho thuê, thuê"
rented ,(adj) ,/rentid/,"được thuê, được mướn"
repair  ,(v) (n),/ri'peə/,"sửa chữa, chỉnh tu; sự sửa chữa, sự chỉnh tu"
repeat ,(v),/ri'pi:t/,"/ri'pi:t/ nhắc lại, lặp lại"
repeated ,(adj) ,/ri´pi:tid/,"được nhắc lại, được lặp lại"
repeatedly  ,(adv),/ri´pi:tidli/,lặp đi lặp lại nhiều lần
replace ,(v),/rɪpleɪs/,thay thế
reply  ,(n) (v) ,/ri'plai/,"sự trả lời, sự hồi âm; trả lời, hồi âm"
report  ,(v) (n),/ri'pɔ:t/,"báo cáo, tường trình; bản báo cáo, bản tường trình"
represent ,(v),/repri'zent/,"miêu tả, hình dung; đại diện, thay mặt"
representative  ,(n) (adj) ,"/,repri'zentətiv/","điều tiêu biểu, tượng trưng, mẫu;"
reproduce ,(v),"/,ri:prə'dju:s/",tái sản xuất
reputation ,(n),"/,repju:'teiʃn/","sự nổi tiếng, nổi danh"
request  ,(n) (v) ,/ri'kwest/,"lời thỉnh cầu, lời đề nghị, yêu cầu; thỉnh cầu, đề nghị, yêu cầu"
require ,(v),/ri'kwaiə(r)/,"đòi hỏi, yêu cầu, quy định"
requirement ,(n),/rɪˈkwaɪərmənt/,"nhu cầu, sự đòi hỏi; luật lệ, thủ tục"
rescue  ,(v) (n),/´reskju:/,"giải thoát, cứu nguy; sự giải thoát, sự cứu nguy"
research ,(n),/ri'sз:tʃ/,sự nghiên cứu
reservation ,(n),/rez.əveɪ.ʃən/,"sự hạn chế, điều kiện hạn chế"
reserve  ,(v) (n),/ri'zЗ:v/,"dự trữ, để dành, đặt trước, đăng ký trước; sự dự trữ, sự để"
resident  ,(n) (adj) ,/'rezidənt/,"người sinh sống, trú ngụ, khách trọ; có nhà ở, cư trú, thường trú"
resist ,(v),/ri'zist/,"chống lại, phản đổi, kháng cự"
resistance ,(n),/ri´zistəns/,"sự chống lại, sự phản đối, sự kháng cự"
resolve ,(v),/ri'zɔlv/,"quyết định, kiên quyết (làm gì); giải quyết (vấn đề, khó khă(n).)"
resort ,(n),/ri´zɔ:t/,"kế sách, phương kế"
resource ,(n),/ri'so:s/,"tài nguyên; kế sách, thủ đoạn"
respect  ,(n) (v) ,/riˈspekt/,"sự kính trọng, sự lễ phép; tôn trọng, kính trọng, khâm phục"
respond ,(v),/ri'spond/,"hưởng ứng, phản ứng lại, trả lời"
response ,(n),/rɪˈspɒns/,"sự trả lời, câu trả lời, sự hưởng ứng, sự đáp lại"
responsibility ,(n),"/ris,ponsз'biliti/","trách nhiệm, sự chịu trách nhiệm"
responsible ,(adj) ,/ri'spɔnsəbl/,"chịu trách nhiệm về, chịu trách nhiệm trước ai, gì"
rest  ,(n) (v) ,/rest /,"sự nghỉ ngơi, lúc nghỉ; nghỉ, nghỉ ngơi"
restaurant ,(n),/´restərɔn/,"nhà hàng ăn, hiệu ăn"
restore ,(v),/ris´tɔ:/,"hoàn lại, trả lại; sửa chữa lại, phục hồi lại"
restrict ,(v),/ris´trikt/,"hạn chế, giới hạn"
restricted ,(adj) ,/ris´triktid/,"bị hạn chế, có giới hạn; vùng cấm"
restriction ,(n),/ri'strik∫n/,"sự hạn chế, sự giới hạn"
result  ,(n) (v) ,/ri'zʌlt/,"kết quả; bởi, do.. mà ra, kết quả là..."
